OG0004638	XP_006564561.2		XP_026667646.1	FBgn0013756	Lflavo2a008967P2	XP_033340581.1	XP_014606517.1	XP_015171242.1
OG0004639	XP_006564876.1, XP_026300859.1	Caust.v2_012487		FBgn0024360	Lflavo2a003621P1	XP_033335839.1	XP_014617006.1	
OG0004640	XP_006565358.1		XP_017890391.1, XP_017890392.1	FBgn0030873	Lflavo2a008348P1	XP_033332325.1		XP_015174507.1
OG0004641	XP_006565364.1	Caust.v2_007815	XP_017888157.1, XP_017888158.1		Lflavo2a007162P1	XP_033333505.1, XP_033333506.1		
OG0004642	XP_006565429.2	Caust.v2_016428	XP_017875199.1		Lflavo2a010086P1	XP_033339330.1	XP_014613410.1	XP_015180812.1
OG0004643	XP_006565479.1, XP_394650.2	Caust.v2_011605		FBgn0053202	Lflavo2a006278P1	XP_033331096.1	XP_014602155.1	
OG0004644	XP_006565707.1	Caust.v2_007844, Caust.v2_018090	XP_017884605.1	FBgn0035111	Lflavo2a011520P1	XP_033335674.1		
OG0004645	XP_006565783.1	Caust.v2_022526	XP_017884482.1	FBgn0036583	Lflavo2a009369P1		XP_014598443.1	XP_015173601.1
OG0004646	XP_006566017.1, XP_006566018.1, XP_623974.3			FBgn0004049		XP_033335871.1, XP_033335874.1	XP_014600525.1	
OG0004647	XP_006566065.1	Caust.v2_005148		FBgn0036775	Lflavo2a010699P1, Lflavo2a010738P1	XP_033325784.1		XP_015191105.1
OG0004648	XP_006566136.2	Caust.v2_005647		FBgn0053988	Lflavo2a012221P1, Lflavo2a012227P1	XP_033325439.1	XP_014614740.1	
OG0004649	XP_006566323.1, XP_026299655.1	Caust.v2_000951	XP_017880353.1		Lflavo2a011381P1	XP_033335116.1		XP_015187537.1
OG0004650	XP_006566518.1, XP_016770274.1		XP_017876721.1	FBgn0037707, FBgn0263829	Lflavo2a007308P1	XP_033342581.1		
OG0004651	XP_006566534.1	Caust.v2_012231, Caust.v2_018404	XP_026672776.1	FBgn0030982, FBgn0051715	Lflavo2a003300P1			
OG0004652	XP_006566575.1		XP_017876749.2		Lflavo2a012635P1	XP_033342953.1	XP_014609032.1, XP_014609034.1	XP_015191525.1
OG0004653	XP_006566670.1, XP_006566671.1			FBgn0033166	Lflavo2a006276P1	XP_033342870.1	XP_014604683.1	XP_015173209.1
OG0004654	XP_006566737.2		XP_026674536.1, XP_026674538.1, XP_026674541.1		Lflavo2a002435P1	XP_033334759.1	XP_014608811.1	
OG0004655	XP_006566755.1, XP_625241.3	Caust.v2_003817			Lflavo2a006126P2	XP_033342276.1	XP_014611617.1, XP_014611618.1	
OG0004656	XP_006566767.2	Caust.v2_003835	XP_026669274.1	FBgn0259176	Lflavo2a012634P1	XP_033342631.1		XP_015183760.1
OG0004657	XP_006566793.1, XP_016770535.1			FBgn0023526	Lflavo2a000030P1	XP_033342490.1, XP_033342491.1	XP_014615750.1	
OG0004658	XP_006566830.1	Caust.v2_000817	XP_026668544.1	FBgn0034501	Lflavo2a008257P1	XP_033342787.1		XP_015185583.1
OG0004659	XP_006567021.2	Caust.v2_014616		FBgn0035610	Lflavo2a011057P1	XP_033335362.1	XP_014610854.1	XP_015177631.1
OG0004660	XP_006567023.2	Caust.v2_015113	XP_026669314.1		Lflavo2a009393P3	XP_033330041.1, XP_033330042.1	XP_014599268.1	
OG0004661	XP_006567225.1	Caust.v2_013898	XP_017893587.1	FBgn0051721	Lflavo2a004660P1		XP_014608881.1	XP_015172049.1
OG0004662	XP_006567267.1	Caust.v2_007263	XP_017878054.1	FBgn0024352	Lflavo2a003310P1	XP_033336891.1		XP_015181039.1
OG0004663	XP_006567268.1, XP_006567269.1	Caust.v2_011926			Lflavo2a003291P1	XP_033336897.1	XP_014604895.1	XP_015181086.1
OG0004664	XP_006567514.2	Caust.v2_001531	XP_017887110.1		Lflavo2a009786P1	XP_033321154.1	XP_014598579.1	XP_015185716.1
OG0004665	XP_006567524.1		XP_017875620.1, XP_017875621.1, XP_026667194.1	FBgn0036763	Lflavo2a000225P1			XP_015180592.1
OG0004666	XP_006567729.2		XP_017879542.2, XP_026669047.1	FBgn0260468	Lflavo2a009130P1		XP_014616416.1, XP_014616417.1	
OG0004667	XP_006567763.1	Caust.v2_001113	XP_017876205.1	FBgn0029175	Lflavo2a003452P1		XP_014611897.1	XP_015175957.1
OG0004668	XP_006567925.2			FBgn0037891	Lflavo2a004508P1	XP_033328182.1, XP_033328183.1	XP_014606200.1	XP_015187959.1
OG0004669	XP_006567927.1	Caust.v2_006529, Caust.v2_010263, Caust.v2_021702	XP_026675017.1	FBgn0260962	Lflavo2a010794P1			
OG0004670	XP_006567972.1	Caust.v2_014295		FBgn0039687	Lflavo2a013922P1	XP_033332753.1	XP_014609847.1, XP_014609848.1	
OG0004671	XP_006568102.1	Caust.v2_014321		FBgn0036848	Lflavo2a000597P1	XP_033326437.1	XP_014603085.1	XP_015174653.1
OG0004672	XP_006568129.2	Caust.v2_020077	XP_026674287.1		Lflavo2a011686P2	XP_033327391.1	XP_014608864.1	XP_015174307.1
OG0004673	XP_006568403.1		XP_017887570.1		Lflavo2a002416P1	XP_033328899.1	XP_014600274.1	XP_015186893.1, XP_015186894.1
OG0004674	XP_006568521.2		XP_017886976.1	FBgn0283525	Lflavo2a007089P1	XP_033339015.1	XP_014600075.1	XP_015171361.1
OG0004675	XP_006568530.1	Caust.v2_001498	XP_017886984.1	FBgn0001085	Lflavo2a006864P1		XP_014600013.1	XP_015171429.1
OG0004676	XP_006568763.1		XP_017878220.1		Lflavo2a007839P1	XP_033342049.1, XP_033342056.1		XP_015172736.1, XP_015172740.1
OG0004677	XP_006568807.2			FBgn0034073	Lflavo2a003260P1	XP_033334173.1	XP_014615593.1	XP_015184812.1, XP_015184813.1
OG0004678	XP_006568819.1	Caust.v2_008858, Caust.v2_021014	XP_017879180.1		Lflavo2a001097P3	XP_033334156.1	XP_014607625.1	
OG0004679	XP_006568854.1			FBgn0036354	Lflavo2a009609P1	XP_033342002.1, XP_033342003.1	XP_014613298.1	XP_015184290.1
OG0004680	XP_006569262.2	Caust.v2_006490	XP_017876448.1	FBgn0286204	Lflavo2a001909P1	XP_033325430.1	XP_014611790.1	
OG0004681	XP_006569370.1, XP_396029.4	Caust.v2_005762	XP_026675062.1		Lflavo2a004653P1	XP_033336911.1	XP_014603910.1	
OG0004682	XP_006569529.1	Caust.v2_008210	XP_017881372.1	FBgn0014143	Lflavo2a001881P1	XP_033340193.1	XP_014603648.1	
OG0004683	XP_006569712.2				Lflavo2a011446P1	XP_033330386.1, XP_033339928.1	XP_014609981.1	XP_015178659.1, XP_015178660.1
OG0004684	XP_006569773.2	Caust.v2_000044	XP_017888745.1	FBgn0050349	Lflavo2a006654P1	XP_033329925.1		XP_015184773.1
OG0004685	XP_006570014.1	Caust.v2_013420	XP_017880214.1, XP_026669356.1	FBgn0036451	Lflavo2a007361P1	XP_033332540.1		
OG0004686	XP_006570058.1	Caust.v2_014570	XP_017887662.1	FBgn0037050	Lflavo2a010407P1	XP_033340285.1	XP_014615526.1	
OG0004687	XP_006570185.1	Caust.v2_002970	XP_017875065.2, XP_026666914.1		Lflavo2a012919P1	XP_033328386.1, XP_033328426.1		
OG0004688	XP_006570272.2	Caust.v2_003507		FBgn0031708	Lflavo2a006603P2	XP_033324199.1, XP_033324200.1	XP_014615977.1	
OG0004689	XP_006570437.2	Caust.v2_001325	XP_017877575.1	FBgn0036018	Lflavo2a011281P1		XP_014615043.1	XP_015191541.1
OG0004690	XP_006570484.1		XP_017892849.1	FBgn0030780	Lflavo2a003001P1	XP_033343023.1, XP_033343026.1	XP_014609632.1	
OG0004691	XP_006570683.1, XP_624068.2	Caust.v2_008654		FBgn0030101, FBgn0260758	Lflavo2a013921P1	XP_033328595.1		
OG0004692	XP_006570761.2	Caust.v2_010926		FBgn0033183	Lflavo2a006088P1	XP_033323020.1	XP_014599621.1	XP_015174014.1
OG0004693	XP_006570793.1	Caust.v2_010234, Caust.v2_020990		FBgn0053051	Lflavo2a004192P1	XP_033341249.1	XP_014600708.1	
OG0004694	XP_006570962.1	Caust.v2_013518	XP_017886169.1, XP_017886178.1	FBgn0032880	Lflavo2a005900P1			XP_015181610.1
OG0004695	XP_006570980.1	Caust.v2_008272		FBgn0031045, FBgn0031048	Lflavo2a005030P1		XP_014604555.1	XP_015173725.1
OG0004696	XP_006570983.1	Caust.v2_008271, Caust.v2_016806		FBgn0033273	Lflavo2a001414P1		XP_014597747.1	XP_015183087.1
OG0004697	XP_006571016.1	Caust.v2_013688	XP_017892993.1, XP_017892994.1	FBgn0031505	Lflavo2a002245P1			XP_015181953.1
OG0004698	XP_006571227.1	Caust.v2_011736	XP_017877066.1, XP_017877067.1	FBgn0039625	Lflavo2a009788P1	XP_033341363.1		
OG0004699	XP_006571251.1	Caust.v2_011956, Caust.v2_021395		FBgn0041588	Lflavo2a009795P1		XP_014603578.1	XP_015177693.1
OG0004700	XP_006571297.1			FBgn0002638	Lflavo2a005530P1	XP_033328633.1, XP_033328634.1	XP_014608607.1	XP_015175775.1
OG0004701	XP_006571445.1	Caust.v2_007317, Caust.v2_019004	XP_017889118.1	FBgn0035249	Lflavo2a001611P1	XP_033328648.1		
OG0004702	XP_006571649.1, XP_006571650.1, XP_624803.2		XP_017876165.1	FBgn0027453		XP_033326145.1, XP_033326146.1		
OG0004703	XP_006571805.1	Caust.v2_018843, Caust.v2_021250			Lflavo2a010236P1	XP_033341391.1	XP_014616404.1	XP_015173904.1
OG0004704	XP_006571844.1	Caust.v2_002140	XP_017887279.1	FBgn0035336	Lflavo2a006789P3	XP_033331195.1		XP_015186213.1
OG0004705	XP_006571920.1, XP_624026.3	Caust.v2_014681	XP_017876332.2, XP_017882731.1			XP_033330748.1	XP_014616131.1	
OG0004706	XP_006572082.1	Caust.v2_006788	XP_026674886.1	FBgn0029913	Lflavo2a003599P1		XP_014608159.1	XP_015180358.1
OG0004707	XP_006572161.1		XP_017886934.1	FBgn0035622	Lflavo2a013806P1	XP_033326298.1	XP_014615228.1	XP_015177961.1
OG0004708	XP_006572195.2	Caust.v2_001375	XP_017877606.1	FBgn0032717	Lflavo2a011443P1	XP_033342141.1	XP_014611556.1	
OG0004709	XP_006572307.1	Caust.v2_005320	XP_026673795.1	FBgn0031971	Lflavo2a008734P1		XP_014598035.1	XP_015188731.1
OG0004710	XP_006572319.1, XP_395353.1	Caust.v2_013741	XP_017877001.1	FBgn0000257	Lflavo2a002159P1	XP_033333810.1		
OG0004711	XP_016766547.1	Caust.v2_001826	XP_026672399.1		Lflavo2a002026P1, Lflavo2a002046P1	XP_033321989.1, XP_033321990.1		
OG0004712	XP_016766564.1	Caust.v2_000144			Lflavo2a012875P1	XP_033321822.1	XP_014603968.1, XP_014604144.1, XP_014604230.1	
OG0004713	XP_016766584.2, XP_016766585.2	Caust.v2_000227			Lflavo2a000615P1	XP_033321827.1	XP_014615920.1	XP_015172672.1
OG0004714	XP_016766928.1		XP_017877530.1, XP_017877532.1	FBgn0026722	Lflavo2a002031P3	XP_033322157.1		XP_015182744.1
OG0004715	XP_016767070.2	Caust.v2_007065	XP_017877882.1		Lflavo2a005006P1	XP_033333888.1	XP_014601073.1	XP_015191821.1
OG0004716	XP_016767258.1	Caust.v2_007578	XP_017877872.1		Lflavo2a007222P1	XP_033332167.1	XP_014616782.1	XP_015183126.1
OG0004717	XP_016767291.1	Caust.v2_013904	XP_017893631.1	FBgn0053281	Lflavo2a004692P1	XP_033327105.1		XP_015171827.1
OG0004718	XP_016767343.2		XP_017878078.1	FBgn0036036	Lflavo2a003822P1	XP_033336887.1	XP_014604875.1	XP_015180954.1
OG0004719	XP_016767486.1	Caust.v2_011753	XP_017893476.1	FBgn0036485	Lflavo2a011090P1		XP_014609742.1, XP_014609743.1	
OG0004720	XP_016767623.1		XP_026667928.1	FBgn0029896	Lflavo2a007166P1	XP_033339644.1	XP_014610694.1	XP_015175902.1
OG0004721	XP_016767699.2, XP_016767700.2		XP_026674894.1	FBgn0284421	Lflavo2a013545P1	XP_033327829.1		XP_015185029.1
OG0004722	XP_016767920.2	Caust.v2_015699	XP_026669363.1		Lflavo2a011490P1	XP_033338766.1	XP_014615308.1	XP_015186330.1
OG0004723	XP_016768399.1	Caust.v2_018899	XP_017889162.1	FBgn0052647, FBgn0259823				XP_015171009.1, XP_015191858.1
OG0004724	XP_016768683.1, XP_394666.3	Caust.v2_016028	XP_017885968.1	FBgn0052409		XP_033340376.1	XP_014602331.1	
OG0004725	XP_016768986.1, XP_392175.2		XP_026674928.1	FBgn0031098, FBgn0034706	Lflavo2a002636P1		XP_014612436.1	
OG0004726	XP_016769109.1	Caust.v2_001707	XP_026671018.1	FBgn0037754	Lflavo2a009023P1	XP_033327490.1	XP_014607165.1	
OG0004727	XP_016769191.1, XP_394755.4	Caust.v2_001637	XP_026673667.1	FBgn0028408	Lflavo2a011967P1	XP_033337650.1		
OG0004728	XP_016769192.1, XP_026295623.1				Lflavo2a009410P1	XP_033341999.1	XP_014601640.1, XP_014601642.1	XP_015181427.1
OG0004729	XP_016769260.1	Caust.v2_011572			Lflavo2a000298P1	XP_033333087.1	XP_014615561.1	XP_015178795.1, XP_015178796.1
OG0004730	XP_016769275.1, XP_016769276.1		XP_026668982.1	FBgn0039380	Lflavo2a008589P2		XP_014612020.1	XP_015187418.1
OG0004731	XP_016769286.1	Caust.v2_010739		FBgn0037021	Lflavo2a004514P1	XP_033337712.1	XP_014611259.1	XP_015175129.1
OG0004732	XP_016769350.2	Caust.v2_001992, Caust.v2_006387		FBgn0038313	Lflavo2a011542P1	XP_033334972.1	XP_014605327.1	
OG0004733	XP_016769384.2	Caust.v2_006621, Caust.v2_020189, Caust.v2_021242	XP_026669772.1, XP_026669782.1		Lflavo2a009549P1			
OG0004734	XP_016769403.1			FBgn0031682	Lflavo2a002549P4	XP_033324134.1	XP_014615545.1, XP_014615553.1	XP_015184840.1
OG0004735	XP_016769515.1, XP_016769516.1, XP_026298424.1	Caust.v2_001183			Lflavo2a013466P1	XP_033339176.1	XP_014603456.1	
OG0004736	XP_016769531.2, XP_624763.2		XP_017885406.1	FBgn0001977	Lflavo2a012552P1	XP_033321441.1	XP_014609648.1	
OG0004737	XP_016769550.1			FBgn0261786	Lflavo2a003473P1	XP_033321247.1	XP_014611243.1	XP_015178563.1, XP_015178566.1
OG0004738	XP_016769563.1	Caust.v2_013062		FBgn0000320	Lflavo2a008075P1	XP_033327938.1	XP_014612227.1	XP_015182855.1
OG0004739	XP_016770066.2		XP_017876719.1	FBgn0037720	Lflavo2a001911P1		XP_014611812.1, XP_014611813.1	XP_015188339.1
OG0004740	XP_016770071.2			FBgn0038324	Lflavo2a004372P1	XP_033325456.1	XP_014609456.1	XP_015190839.1, XP_015190840.1
OG0004741	XP_016770156.2, XP_016770157.2, XP_394997.3	Caust.v2_012766		FBgn0037202	Lflavo2a003197P1	XP_033340437.1		
OG0004742	XP_016770222.2	Caust.v2_001352			Lflavo2a000441P1	XP_033342286.1, XP_033342288.1	XP_014609091.1, XP_014609093.1	
OG0004743	XP_016770410.1		XP_017876944.1		Lflavo2a003638P1	XP_033342571.1	XP_014605848.1	XP_015178091.1, XP_015178092.1
OG0004744	XP_016770927.1	Caust.v2_014314			Lflavo2a004583P1	XP_033338827.1	XP_014610039.1, XP_014610040.1	XP_015180641.1
OG0004745	XP_016770942.2	Caust.v2_008485, Caust.v2_020444		FBgn0261822	Lflavo2a001064P1	XP_033341056.1	XP_014603628.1	
OG0004746	XP_016771930.2		XP_017876357.1	FBgn0031782	Lflavo2a011923P1	XP_033330831.1	XP_014610118.1	XP_015180863.1
OG0004747	XP_016771992.2, XP_026300348.1	Caust.v2_020573		FBgn0002922	Lflavo2a003135P1	XP_033328775.1	XP_014604041.1	
OG0004748	XP_016772001.1	Caust.v2_006713		FBgn0037664, FBgn0038917	Lflavo2a007653P1, Lflavo2a007669P1		XP_014605674.1	
OG0004749	XP_016772014.1	Caust.v2_002290	XP_017889578.1	FBgn0053964	Lflavo2a006022P1		XP_014605164.1	XP_015182540.1
OG0004750	XP_016772079.1		XP_017889401.1	FBgn0035575	Lflavo2a004501P2	XP_033342661.1	XP_014598851.1	XP_015172059.1
OG0004751	XP_016772854.2			FBgn0035047	Lflavo2a001324P1	XP_033331681.1, XP_033331682.1	XP_014611082.1	XP_015174222.1
OG0004752	XP_016772904.2	Caust.v2_002555	XP_026667332.1		Lflavo2a000266P1	XP_033322257.1	XP_014600838.1	XP_015171507.1
OG0004753	XP_016773313.1		XP_026673780.1	FBgn0033988	Lflavo2a008774P1	XP_033339638.1		XP_015174888.1, XP_015174890.1
OG0004754	XP_016773319.1	Caust.v2_003021		FBgn0036754	Lflavo2a002867P1	XP_033329020.1	XP_014600706.1	XP_015171504.1
OG0004755	XP_016773392.1		XP_017888539.1		Lflavo2a002811P3		XP_014601881.1, XP_014601883.1	XP_015184453.1, XP_015184454.1
OG0004756	XP_016773411.1		XP_026671764.1, XP_026671766.1	FBgn0036031	Lflavo2a000043P4		XP_014608989.1	XP_015191434.1
OG0004757	XP_016773545.1, XP_016773546.1			FBgn0266377	Lflavo2a010976P1		XP_014604755.1	XP_015179438.1, XP_015179440.1
OG0004758	XP_016773550.1	Caust.v2_010199	XP_017884278.1		Lflavo2a001440P1	XP_033342071.1, XP_033342074.1	XP_014604719.1	
OG0004759	XP_016773554.1, XP_394268.3	Caust.v2_021355		FBgn0038855	Lflavo2a001489P3		XP_014604720.1	XP_015173165.1
OG0004760	XP_026294630.1	Caust.v2_006236		FBgn0052850	Lflavo2a001524P1	XP_033341966.1	XP_014604725.1	XP_015173204.1
OG0004761	XP_026294639.1, XP_394287.5	Caust.v2_009087		FBgn0003969	Lflavo2a010588P1	XP_033341860.1		XP_015180227.1
OG0004762	XP_026294695.1, XP_394354.4	Caust.v2_005716	XP_017879348.2		Lflavo2a001567P1	XP_033334139.1	XP_014610649.1	
OG0004763	XP_026294787.1				Lflavo2a002613P1, Lflavo2a008372P1	XP_033339602.1, XP_033339603.1	XP_014607524.1	XP_015175271.1
OG0004764	XP_026294963.1	Caust.v2_011981	XP_026667801.1	FBgn0037659	Lflavo2a006965P1		XP_014605383.1	XP_015183991.1
OG0004765	XP_026295020.1	Caust.v2_013530	XP_026675127.1	FBgn0259216	Lflavo2a009015P1		XP_014606230.1	XP_015187940.1
OG0004766	XP_026295178.1	Caust.v2_002074			Lflavo2a003227P1	XP_033322054.1	XP_014606479.1, XP_014606487.1	XP_015171842.1
OG0004767	XP_026295283.1, XP_026295284.1	Caust.v2_001765			Lflavo2a010519P1	XP_033322023.1	XP_014610765.1	XP_015189010.1
OG0004768	XP_026295414.1, XP_026295416.1			FBgn0011566, FBgn0038470	Lflavo2a002043P1	XP_033321776.1, XP_033321778.1		
OG0004769	XP_026295465.1	Caust.v2_006366	XP_026672745.1		Lflavo2a010527P1	XP_033321830.1	XP_014609178.1	XP_015174133.1
OG0004770	XP_026295494.1, XP_026295495.1	Caust.v2_001242	XP_017878876.1	FBgn0030573	Lflavo2a005077P1		XP_014598191.1	
OG0004771	XP_026295521.1	Caust.v2_002528	XP_017892106.1	FBgn0036032	Lflavo2a007622P1		XP_014600383.1	XP_015178974.1
OG0004772	XP_026295650.1	Caust.v2_000131		FBgn0030004	Lflavo2a000839P1	XP_033323172.1	XP_014602609.1	XP_015186488.1
OG0004773	XP_026295776.1, XP_026295777.1	Caust.v2_012733			Lflavo2a003814P1	XP_033336952.1	XP_014604844.1	XP_015181013.1
OG0004774	XP_026295821.1, XP_026295822.1	Caust.v2_021171	XP_017888237.1	FBgn0023507	Lflavo2a011624P1	XP_033341554.1		
OG0004775	XP_026295845.1	Caust.v2_013811			Lflavo2a005972P1	XP_033326418.1, XP_033326419.1	XP_014611537.1	XP_015183008.1
OG0004776	XP_026295870.1	Caust.v2_007909		FBgn0051038, FBgn0085470	Lflavo2a004662P1		XP_014603876.1, XP_014603877.1	
OG0004777	XP_026295917.1	Caust.v2_007268	XP_017885613.1				XP_014611441.1	XP_015176410.1, XP_015176411.1, XP_015176412.1
OG0004778	XP_026296014.1	Caust.v2_018936, Caust.v2_019920, Caust.v2_020155	XP_026668727.1		Lflavo2a009645P1	XP_033333833.1		
OG0004779	XP_026296025.1	Caust.v2_016287, Caust.v2_021578	XP_017882537.1	FBgn0032694	Lflavo2a012862P1		XP_014599041.1	
OG0004780	XP_026296122.1	Caust.v2_003952			Lflavo2a006196P1	XP_033326461.1, XP_033326462.1	XP_014614567.1	XP_015177696.1
OG0004781	XP_026296131.1, XP_026296132.1, XP_026296133.1, XP_026296134.1		XP_026667971.1, XP_026667972.1					XP_015172711.1
OG0004782	XP_026296148.1	Caust.v2_013903		FBgn0031287	Lflavo2a004649P1	XP_033327113.1, XP_033327115.1		XP_015171823.1
OG0004783	XP_026296190.1, XP_396180.4		XP_017877705.1		Lflavo2a004831P1	XP_033336779.1, XP_033336780.1	XP_014602738.1	
OG0004784	XP_026296195.1	Caust.v2_004398		FBgn0031571	Lflavo2a007239P1	XP_033327160.1	XP_014616853.1	XP_015183261.1
OG0004785	XP_026296222.1		XP_017891720.1	FBgn0260866	Lflavo2a012867P1	XP_033337021.1	XP_014613052.1	XP_015173531.1
OG0004786	XP_026296237.1, XP_026296238.1	Caust.v2_013017		FBgn0031968	Lflavo2a004650P1	XP_033326544.1		XP_015173504.1
OG0004787	XP_026296406.1	Caust.v2_004370		FBgn0037892	Lflavo2a003751P1	XP_033328073.1, XP_033328077.1	XP_014610507.1	
OG0004788	XP_026296419.1		XP_017880156.1, XP_026669347.1	FBgn0052075			XP_014607007.1, XP_014607013.1, XP_014607022.1	
OG0004789	XP_026296451.1, XP_624953.1			FBgn0266673	Lflavo2a004587P1		XP_014601356.1	XP_015185742.1, XP_015185744.1
OG0004790	XP_026296455.1	Caust.v2_010367	XP_017885189.1		Lflavo2a001508P1		XP_014616094.1, XP_014616095.1	XP_015171676.1
OG0004791	XP_026296546.1	Caust.v2_004350	XP_017879556.1	FBgn0036099	Lflavo2a008016P1		XP_014616673.1	XP_015191786.1
OG0004792	XP_026296574.1	Caust.v2_006548		FBgn0030013	Lflavo2a007028P1	XP_033328156.1	XP_014607487.1	XP_015175264.1
OG0004793	XP_026296602.1	Caust.v2_009602		FBgn0038857	Lflavo2a003516P1	XP_033336218.1	XP_014616721.1	XP_015185367.1
OG0004794	XP_026296620.1	Caust.v2_009613		FBgn0033900	Lflavo2a011431P1	XP_033335586.1	XP_014613825.1	XP_015176493.1
OG0004795	XP_026296638.1	Caust.v2_004987	XP_017883083.1	FBgn0010611	Lflavo2a012274P1	XP_033324096.1		XP_015181084.1
OG0004796	XP_026296660.1	Caust.v2_012537, Caust.v2_020029	XP_026674347.1		Lflavo2a009942P1	XP_033339689.1	XP_014612888.1	
OG0004797	XP_026296663.1		XP_026671068.1	FBgn0031114	Lflavo2a010782P1	XP_033339329.1	XP_014599721.1	XP_015180263.1
OG0004798	XP_026296674.1	Caust.v2_003498	XP_026667558.1	FBgn0035113			XP_014611726.1, XP_014611727.1	XP_015171170.1
OG0004799	XP_026296682.1			FBgn0028429, FBgn0032626, FBgn0032632	Lflavo2a000658P1		XP_014616635.1	XP_015183483.1
OG0004800	XP_026296684.1	Caust.v2_020655		FBgn0003861	Lflavo2a006862P1	XP_033338416.1	XP_014612553.1	XP_015181289.1
OG0004801	XP_026296774.1	Caust.v2_021561		FBgn0038739, FBgn0259741	Lflavo2a001404P3	XP_033337134.1, XP_033337264.1		
OG0004802	XP_026296831.1	Caust.v2_004360		FBgn0005612	Lflavo2a014061P1	XP_033334006.1	XP_014613502.1	XP_015183522.1
OG0004803	XP_026296848.1				Lflavo2a008247P1	XP_033333969.1, XP_033333970.1	XP_014602515.1, XP_014602516.1	XP_015187851.1
OG0004804	XP_026296856.1	Caust.v2_006771		FBgn0031534	Lflavo2a012881P1	XP_033324076.1	XP_014597973.1	XP_015185566.1
OG0004805	XP_026296911.1		XP_026672231.1		Lflavo2a006021P1	XP_033333507.1, XP_033333508.1	XP_014601221.1	XP_015181590.1
OG0004806	XP_026296977.1	Caust.v2_011920	XP_017889177.1	FBgn0027330	Lflavo2a006668P1	XP_033329080.1	XP_014609863.1	
OG0004807	XP_026296990.1		XP_017877625.1		Lflavo2a002215P1, Lflavo2a009854P1	XP_033329156.1	XP_014609058.1	XP_015180351.1
OG0004808	XP_026297057.1, XP_026297058.1	Caust.v2_021956		FBgn0037574	Lflavo2a010102P1	XP_033326843.1	XP_014613428.1	
OG0004809	XP_026297063.1		XP_026675590.1	FBgn0027106	Lflavo2a012714P1	XP_033330437.1	XP_014601547.1	XP_015181337.1
OG0004810	XP_026297189.1	Caust.v2_007441	XP_026670953.1, XP_026670954.1		Lflavo2a011717P1	XP_033333317.1	XP_014604344.1	
OG0004811	XP_026297227.1	Caust.v2_016243			Lflavo2a006529P1	XP_033341900.1, XP_033341901.1	XP_014600672.1	XP_015190410.1
OG0004812	XP_026297233.1	Caust.v2_012643	XP_017889794.1	FBgn0263237	Lflavo2a000337P2		XP_014610345.1	XP_015185928.1
OG0004813	XP_026297258.1			FBgn0029820	Lflavo2a007952P1		XP_014615782.1, XP_014615783.1	XP_015179960.1, XP_015179961.1
OG0004814	XP_026297335.1	Caust.v2_013526			Lflavo2a012287P1	XP_033329130.1, XP_033329132.1	XP_014613465.1	XP_015181676.1
OG0004815	XP_026297392.1		XP_017892409.1, XP_017892410.1	FBgn0037623	Lflavo2a001011P1	XP_033341030.1		XP_015175193.1
OG0004816	XP_026297432.1		XP_017885246.1	FBgn0034734	Lflavo2a011337P1	XP_033340652.1	XP_014612256.1	XP_015182867.1
OG0004817	XP_026297452.1	Caust.v2_008940		FBgn0037244	Lflavo2a004400P1	XP_033332854.1	XP_014608418.1	XP_015187176.1
OG0004818	XP_026297478.1	Caust.v2_009482	XP_017883174.1		Lflavo2a000677P1	XP_033329212.1	XP_014599082.1	XP_015176624.1
OG0004819	XP_026297532.1	Caust.v2_020060	XP_017879578.1	FBgn0031905			XP_014602217.1	XP_015187971.1, XP_015187985.1
OG0004820	XP_026297666.1, XP_026297670.1, XP_026297676.1, XP_026297686.1	Caust.v2_003589, Caust.v2_020472				XP_033328488.1		
OG0004821	XP_026297681.1, XP_026297682.1		XP_026673177.1	FBgn0035711	Lflavo2a004139P1	XP_033340064.1		XP_015183947.1
OG0004822	XP_026297728.1, XP_026297729.1		XP_017887557.1		Lflavo2a002253P1	XP_033328902.1	XP_014600253.1	XP_015186883.1
OG0004823	XP_026297734.1	Caust.v2_014770	XP_026675339.1		Lflavo2a011861P1	XP_033329534.1	XP_014600000.1	XP_015171028.1
OG0004824	XP_026297740.1		XP_026675471.1, XP_026675472.1	FBgn0035590	Lflavo2a005194P1		XP_014606598.1	XP_015188643.1
OG0004825	XP_026297767.1	Caust.v2_021344		FBgn0012034	Lflavo2a004386P1	XP_033333030.1	XP_014601986.1	XP_015173986.1
OG0004826	XP_026297928.1, XP_026297929.1	Caust.v2_017704	XP_017893292.1		Lflavo2a010873P1	XP_033329428.1		XP_015177811.1
OG0004827	XP_026298031.1	Caust.v2_003620		FBgn0036462	Lflavo2a000230P1	XP_033333143.1	XP_014606969.1	XP_015173242.1
OG0004828	XP_026298085.1	Caust.v2_009019	XP_017877353.1	FBgn0028579	Lflavo2a002783P2	XP_033332804.1	XP_014609869.1	
OG0004829	XP_026298254.1, XP_026298255.1		XP_026674816.1	FBgn0035799	Lflavo2a003948P1	XP_033339159.1	XP_014616644.1	
OG0004830	XP_026298349.1, XP_396698.3		XP_017893076.1	FBgn0030672	Lflavo2a000776P1	XP_033327622.1	XP_014603543.1	
